Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_08_968.jpg;0;0;0;4.044745;139.6242;111.1143;359.8747;306.5666;359.1828
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_09_035.jpg;0;0;0;4.026665;139.7679;110.9212;359.8261;306.5663;359.2747
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_09_102.jpg;0;0;0;4.013064;139.9584;110.6647;359.744;306.5674;359.4093
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_09_168.jpg;0;0;0;3.999557;140.1007;110.4733;359.6815;306.5726;359.527
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_09_235.jpg;0;0;0;3.981493;140.2423;110.2825;359.6077;306.5733;359.639
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_09_302.jpg;-3.000233;0;0;3.968056;140.429;110.0279;359.5171;306.3313;359.7581
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_09_368.jpg;-5.986165;0;0.09989977;3.953615;140.5651;109.836;359.4414;305.7557;359.7665
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_09_434.jpg;-8.979339;0;0.2994447;3.89893;140.696;109.6446;359.3347;304.8195;359.7159
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_09_501.jpg;-11.97296;0;0.4990196;3.813296;140.8577;109.3932;359.0584;302.9864;359.5292
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_09_568.jpg;-14.99589;0;0.7005479;3.714499;140.9713;109.2077;358.9058;301.272;359.4715
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_09_634.jpg;-15;0;0.8983083;3.54194;141.0741;109.0257;358.7307;299.3949;359.3843
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_09_702.jpg;-15;0;1;3.410615;141.2002;108.788;358.6126;297.6937;359.3371
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_09_769.jpg;-15;0;1;3.259155;141.287;108.6153;358.6219;296.4589;359.3929
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_09_834.jpg;0;0;0;3.128071;141.3685;108.4438;358.7736;295.1811;359.5121
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_09_901.jpg;0;0;0;3.111314;141.4782;108.213;359.2113;294.8762;359.8808
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_09_969.jpg;0;0;0;3.061416;141.5575;108.0424;359.4822;294.9983;0.1382473
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_10_034.jpg;0;0;0;3.04727;141.6359;107.8725;359.7314;295.019;0.3392025
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_10_101.jpg;0;0;0;3.036682;141.7399;107.6479;0.003965031;295.0253;0.5719022
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_10_168.jpg;0;0;0;3.02661;141.8166;107.4813;0.1175085;295.0132;0.6784729
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_10_234.jpg;0;0;0;3.014092;141.8928;107.3162;0.1725466;295.0041;0.7504951
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_10_301.jpg;0;0;0;3.004366;141.9936;107.0981;0.1768866;294.9948;0.801344
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_10_368.jpg;0;0;0;2.994627;142.0687;106.9358;0.1407493;294.9897;0.8116991
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_10_435.jpg;0;0;0;2.981593;142.1434;106.7744;0.08042838;294.9865;0.8035414
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_10_502.jpg;0;0;0;2.971774;142.2426;106.5605;359.9754;294.9854;0.7710138
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_10_567.jpg;0;0;0;2.961917;142.3166;106.4005;359.9051;294.9774;0.7118163
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_10_634.jpg;0;0;0;2.948424;142.3905;106.2411;359.8336;294.9721;0.64077
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_10_701.jpg;0;0;0;2.938387;142.4887;106.0295;359.7409;294.967;0.5282115
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_10_767.jpg;0;0;0;2.928386;142.5621;105.8714;359.6758;294.9631;0.4326538
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_10_834.jpg;0;0;0;2.914994;142.6355;105.7138;359.6111;294.962;0.3371735
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_10_901.jpg;0;0;0;2.90512;142.7328;105.5045;359.5294;294.9592;0.206898
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_10_967.jpg;0;0;0;2.894878;142.8057;105.348;359.4807;294.9563;0.1063286
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_11_034.jpg;0;0;0;2.885004;142.8784;105.1921;359.4333;294.9561;0.01474839
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_11_100.jpg;0;0;0;2.871864;142.9755;104.9848;359.3951;294.9658;359.9292
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_11_167.jpg;0;0;0.09963584;2.861148;143.0478;104.8301;359.3703;294.9698;359.8798
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_11_234.jpg;0;0;0.2999668;2.811857;143.119;104.6785;359.3041;294.9816;359.8629
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_11_301.jpg;0;0;0.498903;2.732871;143.2094;104.4863;359.0371;295.0014;359.8793
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_11_367.jpg;0;0;0.6988471;2.62187;143.2733;104.3518;358.7017;294.9889;359.9578
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_11_433.jpg;0;0;0.9000478;2.469513;143.335;104.2205;358.5353;294.9962;0.0733423
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_11_501.jpg;0;0;1;2.354205;143.4123;104.049;358.6068;294.8066;0.01088566
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_11_567.jpg;-2.966448;0;1;2.24037;143.4674;103.927;358.7842;294.7647;359.9861
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_11_633.jpg;-5.930686;0;0;2.034472;143.5164;103.817;358.8127;294.4258;0.0005349774
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_11_700.jpg;0;0;0;1.965468;143.5647;103.7076;358.9099;294.2312;0.02055657
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_11_767.jpg;0;0;0;1.95671;143.6298;103.562;359.0827;294.1942;0.04269222
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_11_833.jpg;0;0;0;1.947624;143.6786;103.4533;359.2116;294.1917;0.05999251
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_11_900.jpg;0;0;0;1.940907;143.7272;103.3451;359.3357;294.1913;0.07451331
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_11_967.jpg;0;0;0;1.934267;143.7916;103.2016;359.4883;294.1911;0.08945738
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_12_033.jpg;0;0;0;1.927699;143.8396;103.0946;359.5899;294.191;0.09740786
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_12_099.jpg;0;0;0;1.91904;143.8874;102.9881;359.6786;294.191;0.1026684
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_12_166.jpg;-2.996596;0;0;1.912449;143.949;102.8463;359.7734;293.9297;0.06344496
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_12_234.jpg;-6.008985;0;0;1.905201;143.9922;102.7397;359.8242;293.3828;359.9743
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_12_299.jpg;-9.043154;0;0;1.894171;144.0325;102.6328;359.8569;292.5332;359.8293
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_12_366.jpg;-11.99678;0;0;1.884273;144.0805;102.4895;359.8861;290.9203;359.553
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_12_433.jpg;-14.98959;0;0;1.872618;144.1119;102.3812;359.9261;289.3767;359.3083
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_12_499.jpg;-15;0;0;1.856428;144.1394;102.2727;359.9702;287.7047;359.0369
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_12_566.jpg;-15;0;0;1.84632;144.1724;102.129;359.9917;285.4954;358.7677
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_12_633.jpg;-15;0;0;1.840055;144.1962;102.0217;0.01221697;283.9156;358.8232
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_12_699.jpg;-15;0;0;1.824988;144.2143;101.9151;359.9734;282.3227;358.8981
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_12_766.jpg;-15;0;0;1.815885;144.2316;101.7719;359.9655;280.1617;358.9427
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_12_832.jpg;-15;0;0;1.807885;144.2408;101.6644;359.9711;278.5309;358.9424
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_12_899.jpg;-15;0;0;1.797452;144.2469;101.5572;359.9738;276.8962;358.9193
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_12_967.jpg;-15;0;0;1.78964;144.2507;101.4144;-0.0007631469;274.7341;358.8891
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_13_033.jpg;-15;0;0;1.781443;144.2504;101.3082;0.001657645;273.1258;358.8887
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_13_099.jpg;-15;0;0;1.771977;144.2472;101.2029;359.9778;271.5329;358.9196
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_13_167.jpg;-15;0;0;1.763927;144.2375;101.0631;359.9647;269.3975;358.9323
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_13_232.jpg;-15;0;0;1.756122;144.2269;100.9589;359.9687;267.801;358.9324
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_13_300.jpg;-15;0;0;1.74581;144.2134;100.8555;359.9721;266.2055;358.9149
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_13_367.jpg;-15;0;0;1.738113;144.1911;100.7186;-0.001558617;264.0855;358.8929
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_13_433.jpg;-15;0;0;1.730178;144.1716;100.6173;-0.001128869;262.5058;358.8962
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_13_500.jpg;-15;0;0;1.720365;144.1493;100.5172;359.9908;260.9376;358.9071
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_13_566.jpg;-15;0;0;1.713216;144.1152;100.3856;359.975;258.8479;358.9244
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_13_634.jpg;-15;0;0;1.705604;144.0865;100.288;359.9768;257.2841;358.9307
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_13_699.jpg;-15;0;0;1.695662;144.0551;100.1918;359.9754;255.7182;358.9188
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_13_766.jpg;-15;0;0;1.68829;144.0095;100.0652;359.9895;253.64;358.9018
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_13_832.jpg;-15;0;0.1009347;1.680652;143.9728;99.9722;-0.001249124;252.0932;358.8944
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_13_900.jpg;-15;0;0.3034887;1.632842;143.935;99.88335;359.9467;250.5753;358.8938
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_13_966.jpg;-14.98452;0;0.5019808;1.560691;143.8866;99.77441;359.7515;248.8231;358.9941
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_14_033.jpg;-15;0;0.701889;1.440641;143.8529;99.70234;359.5123;247.5913;359.1784
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_14_099.jpg;-11.03341;0;0.9002187;1.280497;143.8213;99.63802;359.2205;246.5118;359.4485
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_14_166.jpg;-15;0;1;1.127447;143.7861;99.56985;358.6446;245.3906;359.9562
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_14_234.jpg;-15;0;1;0.9289106;143.7615;99.53232;358.212;244.9131;0.1041272
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_14_300.jpg;-15;0;1;0.6881571;143.7417;99.50391;357.8033;244.2385;0.1277382
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_14_366.jpg;-15;0;1;0.4848747;143.7219;99.483;357.3253;243.0852;359.9658
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_14_434.jpg;-15;0;1;0.2260293;143.7166;99.48039;356.9773;242.4778;0.07032458
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_14_499.jpg;-15;0;1;0.08300214;143.7163;99.48038;356.8308;242.4708;0.2089051
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_14_566.jpg;-11.03123;0;1;-0.03678348;143.716;99.48035;357.0678;242.4578;0.2030061
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_14_632.jpg;-6.981239;0;1;-0.1069719;143.7159;99.48035;357.5591;242.4463;0.07437254
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_14_699.jpg;-3.034501;0;1;-0.2354375;143.716;99.48029;358.3697;242.4469;359.9441
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_14_766.jpg;0;0;1;-0.2910481;143.7162;99.48064;359.6572;242.4458;359.9359
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_14_832.jpg;-1.964951;0;0;-0.2738683;143.7164;99.48095;0.5544602;242.2111;359.9373
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_14_900.jpg;-6.012239;0;0;-0.2222513;143.7166;99.4812;1.283632;241.3805;0.03157167
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_14_966.jpg;-10.04209;0;0;-0.1490431;143.7151;99.48248;1.873826;239.3067;359.9818
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_15_032.jpg;-14.00671;0;0;-0.05926914;143.715;99.48286;1.954475;236.9281;359.9918
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_15_099.jpg;-15;0;0;0.06399905;143.7148;99.48339;1.727664;234.2666;359.9702
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_15_166.jpg;-15;0;0;0.1541222;143.7155;99.48302;1.020854;230.6066;-0.001796438
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_15_233.jpg;-15;0;0;0.171404;143.7154;99.48286;0.4552849;227.9055;359.9787
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_15_301.jpg;-15;0;0;0.1596273;143.7152;99.48264;359.7604;224.3051;359.8825
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_15_367.jpg;-15;0;0;0.1378324;143.7151;99.48246;359.3406;221.6047;359.8219
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_15_434.jpg;-15;0;0;0.1121834;143.715;99.48233;359.0014;218.904;359.7714
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_15_499.jpg;-15;0;0;0.07289236;143.7149;99.48219;358.779;216.2061;359.7805
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_15_567.jpg;-15;0;0;0.05474842;143.7148;99.48213;358.7545;212.6095;359.9624
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_15_633.jpg;-15;0;0;-0.08318714;143.7147;99.48223;358.8785;209.9111;0.1363322
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_15_700.jpg;-15;0;0;-0.07190124;143.7147;99.48235;359.0491;207.2114;0.2471189
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_06_15_766.jpg;-15;0;0;-0.07026444;143.7147;99.48247;359.2904;203.6114;0.3708397
